
extrapolated for P_T=1.1 curve
by eye from other data

Re_Dmax		f
147.3704571,739.8241048
387.4401205,572.2960634
1373.21944,389.3856535
4586.612604,296.7348887
15796.34908,267.2346004
65094.38831,232.1948249
242777.5267,202.3573317
853001.6503,183.3291169
1932316.615,168.604831
7809011.229,162.6180855
20145818.68,160.6500508
